location_project,demo_category,season,total_season_days,total_duration,density_km2
362-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,61,0,0
362-SE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,81,0,0
362-SE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,61,0,0
362-SE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,81,0,0
362-SE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,61,0,0
362-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,81,2.2655016760965574,0.02187778611068156
362-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,61,0,0
362-SW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,81,0,0
362-SW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,61,0,0
362-SW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,81,246.53100335219312,2.3807320991631538
362-SW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,61,0,0
362-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,81,0,0
362-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,61,0,0
362-SW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,81,0,0
362-SW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,61,0,0
362-SW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,81,0,0
362-SW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,61,0,0
362-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,81,0,0
362-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,61,0,0
37-NE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,100,0,0
37-NE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,72,412.84567366319646,4.480658033395351
37-NE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,100,0,0
37-NE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,72,0,0
37-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,100,0,0
37-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,72,2.2655016760965574,0.024587730796844693
37-NE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,100,0,0
37-NE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,72,0,0
37-NE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,100,0,0
37-NE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,72,0,0
37-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,100,0,0
37-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,72,0,0
37-NW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,101,0,0
37-NW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,72,0,0
37-NW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,101,0,0
37-NW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,72,0,0
37-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,101,0,0
37-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,72,0,0
37-NW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,101,0,0
37-NW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,72,0,0
37-NW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,101,0,0
37-NW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,72,0,0
37-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,101,0,0
37-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,72,0,0
37-SE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,101,0,0
37-SE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,72,0,0
37-SE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,101,0,0
37-SE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,72,0,0
37-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,101,0,0
37-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,72,0,0
37-SE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,101,0,0
37-SE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,72,0,0
37-SE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,101,0,0
37-SE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,72,0,0
37-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,101,0,0
37-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,72,0,0
37-SW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,101,0,0
37-SW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,72,0,0
37-SW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,101,0,0
37-SW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,72,0,0
37-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,101,0,0
37-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,72,0,0
37-SW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,101,0,0
37-SW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,72,0,0
37-SW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,101,0,0
37-SW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,72,0,0
37-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,101,0,0
37-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,72,0,0
376-NE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,171,0,0
376-NE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,45,0,0
376-NE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,171,0,0
376-NE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,45,0,0
376-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,171,0,0
376-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,45,0,0
376-NE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,171,0,0
376-NE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,45,0,0
376-NE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,171,0,0
376-NE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,45,0,0
376-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,171,0,0
376-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,45,0,0
376-NW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,171,0,0
376-NW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,45,0,0
376-NW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,171,0,0
376-NW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,45,0,0
376-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,171,0,0
376-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,45,0,0
376-NW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,171,0,0
376-NW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,45,0,0
376-NW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,171,0,0
376-NW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,45,0,0
376-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,171,0,0
376-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,45,0,0
376-SE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,171,0,0
376-SE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,45,0,0
376-SE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,171,0,0
376-SE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,45,0,0
376-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,171,0,0
376-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,45,0,0
376-SE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,171,0,0
376-SE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,45,0,0
376-SE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,171,0,0
376-SE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,45,0,0
376-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,171,0,0
376-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,45,0,0
376-SW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,171,0,0
376-SW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,45,0,0
376-SW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,171,0,0
376-SW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,45,0,0
376-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,171,0,0
376-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,45,0,0
376-SW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,171,0,0
376-SW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,45,0,0
376-SW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,171,0,0
376-SW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,45,0,0
376-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,171,0,0
376-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,45,0,0
377-NE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,35,0,0
377-NE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,35,0,0
377-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,35,0,0
377-NE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,35,0,0
377-NE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,35,0,0
377-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,35,0,0
377-NW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,170,0,0
377-NW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,45,0,0
377-NW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,170,0,0
377-NW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,45,0,0
377-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,170,0,0
377-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,45,0,0
377-NW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,170,0,0
377-NW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,45,0,0
377-NW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,170,0,0
377-NW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,45,0,0
377-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,170,0,0
377-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,45,0,0
377-SE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,5,0,0
377-SE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,5,0,0
377-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,5,0,0
377-SE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,5,0,0
377-SE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,5,0,0
377-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,5,0,0
377-SW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,170,0,0
377-SW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,45,0,0
377-SW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,170,0,0
377-SW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,45,0,0
377-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,170,0,0
377-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,45,0,0
377-SW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,170,0,0
377-SW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,45,0,0
377-SW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,170,0,0
377-SW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,45,0,0
377-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,170,0,0
377-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,45,0,0
378-NE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,168,0,0
378-NE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,46,0,0
378-NE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,168,0,0
378-NE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,46,0,0
378-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,168,0,0
378-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,46,0,0
378-NE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,168,0,0
378-NE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,46,0,0
378-NE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,168,0,0
378-NE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,46,0,0
378-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,168,0,0
378-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,46,0,0
378-NW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,170,0,0
378-NW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,46,0,0
378-NW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,170,0,0
378-NW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,46,0,0
378-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,170,0,0
378-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,46,0,0
378-NW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,170,0,0
378-NW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,46,0,0
378-NW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,170,0,0
378-NW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,46,0,0
378-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,170,0,0
378-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,46,0,0
378-SE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,170,0,0
378-SE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,46,0,0
378-SE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,170,0,0
378-SE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,46,0,0
378-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,170,0,0
378-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,46,0,0
378-SE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,170,0,0
378-SE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,46,0,0
378-SE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,170,0,0
378-SE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,46,0,0
378-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,170,0,0
378-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,46,0,0
378-SW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,170,0,0
378-SW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,46,0,0
378-SW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,170,0,0
378-SW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,46,0,0
378-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,170,0,0
378-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,46,0,0
378-SW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,170,0,0
378-SW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,46,0,0
378-SW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,170,0,0
378-SW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,46,0,0
378-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,170,0,0
378-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,46,0,0
382-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,79,10.531003352193114,0.10502378918178343
382-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,28,0,0
382-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,79,14.531003352193114,0.14491506474952384
382-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,28,0,0
382-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,79,769.5930100565794,7.675011709793459
382-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,28,0,0
382-NE_ABMI Ecosystem Health 2016,Moose Juv Female,summer,79,0,0
382-NE_ABMI Ecosystem Health 2016,Moose Juv Female,winter,28,0,0
382-NE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,79,0,0
382-NE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,28,0,0
382-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,79,0,0
382-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,28,0,0
382-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,79,5.531003352193115,0.055159694722107896
382-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,28,0,0
382-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,79,0,0
382-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,28,0,0
382-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,79,62.062006704386235,0.6189331529329063
382-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,28,0,0
382-NW_ABMI Ecosystem Health 2016,Moose Juv Female,summer,79,0,0
382-NW_ABMI Ecosystem Health 2016,Moose Juv Female,winter,28,0,0
382-NW_ABMI Ecosystem Health 2016,Moose Juv Male,summer,79,0,0
382-NW_ABMI Ecosystem Health 2016,Moose Juv Male,winter,28,0,0
382-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,79,5.531003352193115,0.055159694722107896
382-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,28,0,0
382-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,79,0,0
382-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,28,0,0
382-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,79,0,0
382-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,28,0,0
382-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,79,0,0
382-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,28,0,0
382-SE_ABMI Ecosystem Health 2016,Moose Juv Female,summer,79,0,0
382-SE_ABMI Ecosystem Health 2016,Moose Juv Female,winter,28,0,0
382-SE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,79,0,0
382-SE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,28,0,0
382-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,79,0,0
382-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,28,0,0
382-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,79,458.03390921209484,4.535180146675189
382-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,28,0,0
382-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,79,0,0
382-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,28,0,0
382-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,79,0,0
382-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,28,0,0
382-SW_ABMI Ecosystem Health 2016,Moose Juv Female,summer,79,0,0
382-SW_ABMI Ecosystem Health 2016,Moose Juv Female,winter,28,0,0
382-SW_ABMI Ecosystem Health 2016,Moose Juv Male,summer,79,0,0
382-SW_ABMI Ecosystem Health 2016,Moose Juv Male,winter,28,0,0
382-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,79,0,0
382-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,28,0,0
383-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,78,0,0
383-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,28,0,0
383-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,78,0,0
383-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,28,0,0
383-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,78,0,0
383-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,28,0,0
383-NE_ABMI Ecosystem Health 2016,Moose Juv Female,summer,78,0,0
383-NE_ABMI Ecosystem Health 2016,Moose Juv Female,winter,28,0,0
383-NE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,78,0,0
383-NE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,28,0,0
383-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,78,0,0
383-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,28,0,0
383-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,78,0,0
383-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,28,0,0
383-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,78,0,0
383-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,28,0,0
383-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,78,0,0
383-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,28,0,0
383-NW_ABMI Ecosystem Health 2016,Moose Juv Female,summer,78,0,0
383-NW_ABMI Ecosystem Health 2016,Moose Juv Female,winter,28,0,0
383-NW_ABMI Ecosystem Health 2016,Moose Juv Male,summer,78,0,0
383-NW_ABMI Ecosystem Health 2016,Moose Juv Male,winter,28,0,0
383-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,78,0,0
383-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,28,0,0
383-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,78,0,0
383-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,28,0,0
383-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,78,0,0
383-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,28,0,0
383-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,78,0,0
383-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,28,0,0
383-SE_ABMI Ecosystem Health 2016,Moose Juv Female,summer,78,0,0
383-SE_ABMI Ecosystem Health 2016,Moose Juv Female,winter,28,0,0
383-SE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,78,0,0
383-SE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,28,0,0
383-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,78,0,0
383-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,28,0,0
383-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,78,0,0
383-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,28,0,0
383-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,78,0,0
383-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,28,0,0
383-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,78,0,0
383-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,28,0,0
383-SW_ABMI Ecosystem Health 2016,Moose Juv Female,summer,78,0,0
383-SW_ABMI Ecosystem Health 2016,Moose Juv Female,winter,28,0,0
383-SW_ABMI Ecosystem Health 2016,Moose Juv Male,summer,78,0,0
383-SW_ABMI Ecosystem Health 2016,Moose Juv Male,winter,28,0,0
383-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,78,0,0
383-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,28,0,0
384-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,77,0,0
384-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,28,0,0
384-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,77,0,0
384-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,28,0,0
384-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,77,0,0
384-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,28,0,0
384-NE_ABMI Ecosystem Health 2016,Moose Juv Female,summer,77,0,0
384-NE_ABMI Ecosystem Health 2016,Moose Juv Female,winter,28,0,0
384-NE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,77,0,0
384-NE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,28,0,0
384-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,77,0,0
384-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,28,0,0
384-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,77,0,0
384-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,28,0,0
384-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,77,155.53100335219312,1.5799751329670604
384-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,28,0,0
384-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,77,0,0
384-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,28,0,0
384-NW_ABMI Ecosystem Health 2016,Moose Juv Female,summer,77,0,0
384-NW_ABMI Ecosystem Health 2016,Moose Juv Female,winter,28,0,0
384-NW_ABMI Ecosystem Health 2016,Moose Juv Male,summer,77,0,0
384-NW_ABMI Ecosystem Health 2016,Moose Juv Male,winter,28,0,0
384-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,77,0,0
384-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,28,0,0
384-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,77,76.29719773189454,0.775071674028163
384-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,28,0,0
384-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,77,0,0
384-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,28,0,0
384-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,77,0,0
384-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,28,0,0
384-SE_ABMI Ecosystem Health 2016,Moose Juv Female,summer,77,0,0
384-SE_ABMI Ecosystem Health 2016,Moose Juv Female,winter,28,0,0
384-SE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,77,0,0
384-SE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,28,0,0
384-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,77,54.297197731894556,0.5515827735768231
384-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,28,0,0
384-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,77,0,0
384-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,28,0,0
384-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,77,44.53100335219311,0.452372044326208
