location_project,demo_category,season,total_season_days,total_duration,density_km2
1411-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,22,0,0
1411-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,19,0,0
1411-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,22,0,0
1411-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,19,0,0
1411-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,22,0,0
1412-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,20,0,0
1412-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,24,0,0
1412-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,20,0,0
1412-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,24,0,0
1412-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,20,0,0
1412-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,24,0,0
1412-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,20,0,0
1412-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,24,0,0
1412-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,47,0,0
1412-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,24,0,0
1412-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,47,0,0
1412-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,24,0,0
1412-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,47,0,0
1412-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,24,0,0
1412-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,47,0,0
1412-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,24,0,0
1412-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,44,0,0
1412-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,24,0,0
1412-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,44,0,0
1412-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,24,0,0
1412-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,44,0,0
1412-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,24,0,0
1412-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,44,0,0
1412-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,24,0,0
1412-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,41,0,0
1412-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,24,0,0
1412-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,41,0,0
1412-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,24,0,0
1412-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,41,0,0
1412-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,24,0,0
1412-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,41,0,0
1412-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,24,0,0
1413-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,53,0,0
1413-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,23,0,0
1413-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,53,0,0
1413-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,23,0,0
1413-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,53,0,0
1413-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,23,0,0
1413-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,53,0,0
1413-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,23,0,0
1413-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,57,0,0
1413-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,23,0,0
1413-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,57,0,0
1413-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,23,0,0
1413-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,57,0,0
1413-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,23,0,0
1413-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,57,0,0
1413-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,23,0,0
1413-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,89,0,0
1413-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,23,0,0
1413-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,89,0,0
1413-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,23,0,0
1413-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,89,0,0
1413-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,23,0,0
1413-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,89,0,0
1413-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,23,0,0
1413-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,89,0,0
1413-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,23,0,0
1413-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,89,0,0
1413-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,23,0,0
1413-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,89,0,0
1413-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,23,0,0
1413-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,89,0,0
1413-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,23,0,0
1417-NE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,101,0,0
1417-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,32,0,0
1417-NE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,101,0,0
1417-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,32,0,0
1417-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,101,0,0
1417-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,32,0,0
1417-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,101,0,0
1417-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,32,0,0
1417-NW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,101,0,0
1417-NW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,32,0,0
1417-NW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,101,0,0
1417-NW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,32,0,0
1417-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,101,0,0
1417-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,32,0,0
1417-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,101,0,0
1417-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,32,0,0
1417-SE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,78,0,0
1417-SE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,32,0,0
1417-SE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,78,0,0
1417-SE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,32,0,0
1417-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,78,0,0
1417-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,32,0,0
1417-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,78,0,0
1417-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,32,0,0
1417-SW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,101,0,0
1417-SW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,32,0,0
1417-SW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,101,0,0
1417-SW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,32,0,0
1417-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,101,0,0
1417-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,32,0,0
1417-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,101,0,0
1417-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,32,0,0
1418-NE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,100,0,0
1418-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,30,0,0
1418-NE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,100,0,0
1418-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,30,0,0
1418-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,100,0,0
1418-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,30,0,0
1418-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,100,0,0
1418-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,30,0,0
1418-NW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,100,0,0
1418-NW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,30,0,0
1418-NW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,100,0,0
1418-NW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,30,0,0
1418-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,100,0,0
1418-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,30,0,0
1418-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,100,0,0
1418-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,30,0,0
1418-SE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,100,0,0
1418-SE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,30,0,0
1418-SE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,100,0,0
1418-SE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,30,0,0
1418-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,100,0,0
1418-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,30,0,0
1418-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,100,0,0
1418-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,30,0,0
1418-SW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,100,0,0
1418-SW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,30,0,0
1418-SW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,100,0,0
1418-SW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,30,0,0
1418-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,100,0,0
1418-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,30,0,0
1418-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,100,0,0
1418-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,30,0,0
1419-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,15,0,0
1419-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,15,0,0
1419-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,15,0,0
1419-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,15,0,0
1419-NW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,16,0,0
1419-NW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,16,0,0
1419-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,16,0,0
1419-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,16,0,0
1419-SE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,102,0,0
1419-SE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,30,0,0
1419-SE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,102,0,0
1419-SE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,30,0,0
1419-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,102,0,0
1419-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,30,0,0
1419-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,102,0,0
1419-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,30,0,0
1419-SW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,102,0,0
1419-SW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,31,0,0
1419-SW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,102,0,0
1419-SW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,31,0,0
1419-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,102,0,0
1419-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,31,0,0
1419-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,102,0,0
1419-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,31,0,0
1428-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,81,0,0
1428-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,46,0,0
1428-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,81,0,0
1428-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,46,0,0
1428-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,81,0,0
1428-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,46,0,0
1428-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,81,0,0
1428-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,46,0,0
1428-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,81,0,0
1428-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,45,0,0
1428-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,81,0,0
1428-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,45,0,0
1428-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,81,2.2655016760965574,0.021879216031496812
1428-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,45,0,0
1428-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,81,6.531003352193115,0.06307355000119311
1428-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,45,69.12401340877246,1.200415005414626
1428-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,81,0,0
1428-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,45,0,0
1428-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,81,0,0
1428-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,45,0,0
1428-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,81,0,0
1428-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,45,0,0
1428-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,81,0,0
1428-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,45,0,0
1428-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,81,0,0
1428-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,45,0,0
1428-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,81,0,0
1428-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,45,0,0
1428-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,81,72.09301005657935,0.7025625859470804
1428-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,45,0,0
1428-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,81,0,0
1428-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,45,0,0
1429-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,84,0,0
1429-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,46,27.531003352193114,0.4676821191697417
1429-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,84,0,0
1429-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,46,0,0
1429-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,84,18.531003352193114,0.17256139853401292
1429-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,46,0,0
1429-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,84,0,0
1429-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,46,72.53100335219311,1.2321183111024954
1429-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,84,0,0
1429-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,46,0,0
1429-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,84,0,0
1429-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,46,0,0
1429-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,84,0,0
1429-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,46,0,0
1429-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,84,0,0
1429-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,46,0,0
1429-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,13,0,0
1429-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,46,0,0
1429-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,13,0,0
1429-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,46,0,0
1429-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,13,0,0
1429-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,46,0,0
1429-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,13,0,0
1429-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,46,0,0
1429-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,84,0,0
1429-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,46,0,0
1429-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,84,0,0
1429-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,46,0,0
1429-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,84,0,0
1429-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,46,0,0
1429-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,84,0,0
1429-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,46,0,0
1430-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,85,0,0
1430-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,46,0,0
1430-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,85,0,0
1430-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,46,0,0
1430-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,85,0,0
1430-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,46,0,0
1430-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,85,0,0
1430-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,46,0,0
1430-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,85,0,0
1430-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,47,0,0
1430-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,85,0,0
1430-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,47,0,0
1430-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,85,0,0
1430-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,47,0,0
1430-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,85,0,0
1430-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,47,0,0
1430-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,85,0,0
1430-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,46,0,0
1430-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,85,0,0
1430-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,46,0,0
1430-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,85,0,0
1430-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,46,0,0
1430-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,85,0,0
1430-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,46,0,0
1430-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,85,0,0
1430-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,47,0,0
1430-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,85,0,0
1430-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,47,0,0
1430-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,85,0,0
1430-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,47,0,0
1430-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,85,0,0
1430-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,47,0,0
1434-NE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,73,464.5930100565794,4.97821689771026
1434-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,44,104.53100335219311,1.8564318073268578
1434-NE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,73,2.2655016760965574,0.024275351719909247
1434-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,44,0,0
1434-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,73,2.2655016760965574,0.024275351719909247
1434-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,44,0,0
1434-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,73,6.531003352193115,0.06998114595596396
1434-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,44,0,0
1434-NW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,73,23.062006704386228,0.24937396604412213
1434-NW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,44,0,0
1434-NW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,73,0,0
1434-NW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,44,0,0
1434-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,73,9.531003352193114,0.10306059384954444
1434-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,44,14.06200670438623,0.2520227841576571
1434-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,73,408.8275083804828,4.420731400333313
1434-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,44,0,0
1434-SE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,73,0,0
1434-SE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,44,0,0
1434-SE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,73,0,0
1434-SE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,44,0,0
1434-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,73,8.531003352193114,0.09141756305603835
1434-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,44,0,0
1434-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,73,0,0
1434-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,44,0,0
1434-SW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,73,0,0
1434-SW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,44,0,0
1434-SW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,73,23.062006704386228,0.24713065568717915
1434-SW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,44,0,0
1434-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,73,0,0
1434-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,44,0,0
1434-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,73,0,0
1434-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,44,0,0
1435-NE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,101,6.531003352193115,0.05104290828342746
1435-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,43,0,0
1435-NE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,101,0,0
1435-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,43,0,0
1435-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,101,0,0
1435-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,43,0,0
1435-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,101,0,0
1435-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,43,0,0
1435-NW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,100,0,0
1435-NW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,44,0,0
1435-NW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,100,0,0
1435-NW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,44,0,0
1435-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,100,0,0
1435-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,44,0,0
1435-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,100,0,0
1435-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,44,0,0
1435-SE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,101,0,0
1435-SE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,44,0,0
1435-SE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,101,0,0
1435-SE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,44,0,0
1435-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,101,0,0
1435-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,44,0,0
1435-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,101,0,0
1435-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,44,0,0
1435-SW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,101,0,0
1435-SW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,44,0,0
1435-SW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,101,0,0
1435-SW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,44,0,0
1435-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,101,0,0
1435-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,44,0,0
1435-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,101,0,0
1435-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,44,0,0
1436-NE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,102,0,0
1436-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,43,0,0
1436-NE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,102,0,0
1436-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,43,0,0
1436-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,102,0,0
1436-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,43,0,0
1436-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,102,0,0
1436-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,43,0,0
1436-NW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,102,0,0
1436-NW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,43,0,0
1436-NW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,102,0,0
1436-NW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,43,0,0
1436-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,102,0,0
